sentence_id,transcript_id,timestamp,speaker,sentence
34733,IS1009b,00:08:30,Speaker D,"And, in order to make it really sellable we've gotta shorten the learning curve, make sure it's really intuitive and easy to use. We have to have as few buttons as possible, because more buttons is more confusion, so that's why I'm saying, simplicity is good. Finding it's important, obviously you can't use it if you can't find it. So we've gotta concentrate on the features that help you find it, and I've already said this several times but I put it down in writing here, it should be an attractive impulse purchase at twenty five Euros. So it has to have enough value that when somebody looks at it they say, uh twenty five Euros I'm not gonna take that. Has to be so great that they're gonna say, uh twenty five Euros isn't much. Um and then maybe a motto, like we put fashion in electronics might be something we can use in our marketing campaign. Okay that's uh about it for me right now."
34734,IS1009b,00:09:25,Speaker A,"who would be next, uh, I guess that would be you. Mm-hmm. You want me to get your slide show up? Mm-hmm."
34735,IS1009b,00:09:33,Speaker C,Yeah yeah sure. Thank you.
34736,IS1009b,00:09:40,Speaker A,And you are number three? Number two.
34737,IS1009b,00:09:42,Speaker C,"Number two, yeah."
34738,IS1009b,00:09:53,Speaker C,Uh can you make it uh full screen please?
34739,IS1009b,00:09:58,Speaker C,"No, it's like a well you you have to press here."
34740,IS1009b,00:10:02,Speaker C,The cup cup shape here? The thir third.
34741,IS1009b,00:10:04,Speaker A,"Yeah yeah, uh-huh."
34742,IS1009b,00:10:07,Speaker C,Yeah exactly. Uh so today I'm going to talk about the working design of the remote controller. Um can you go to the next sli slide please?
34743,IS1009b,00:10:18,Speaker C,"The metal is like uh in a remote controller you have a chip integrated circuit which is like a brain of the remote controller. It takes the power from a battery say a battery it it can be a elec an electric supply like you have to uh like uh switch connec connect connect your remote controller to uh power supply from the you know electricity or something like that. It should be a battery because uh uh remote controller should be like you you you should take it t to wherever you want and then um uh th this integrated circuitry takes energy from the power source and whatever like if you press a button it's like a input for the remote controller and it takes the input and it it transforms into a infro infrared bits and it sends it into the device, like a T_V_ or a air conditioner, something like that so."
34744,IS1009b,00:11:06,Speaker C,"Uh a remote controller is specifically designed to a single device. If you want to design it for multiple devices then you should make all the devices compatible with the frequency like uh th the remote controller it sends some bits some uh waves like with a particular frequency the device should know what the frequency is. It should re re recognise the uh waves which are coming from the remote controller and it should take the action like if you press a button channel or something like that then uh the remote uh remote controller will send a send a se send a signal, and the T_V_ it should translate that into like change the channel or something like that, change the volume control and uh so uh I think it's hard to design a remote controller for multiple uh devices."
34745,IS1009b,00:11:56,Speaker D,"Yeah well that's already been eliminated by management, so we're off the hook."
34746,IS1009b,00:11:56,Speaker A,Yo and it's yeah but it's so.
34747,IS1009b,00:12:06,Speaker C,"So uh user interface controls the chip and accordingly the messages like there should be a user user in interface like you know switch pad or something like that buttons should be there. So uh you can control whatever you want, you want to change the channel you want to control the volume you you want to uh mute uh mute the uh T_V_ or you want to have a child lock or you want to do some operations there's a there should be some device to tell what to do to the uh in uh integrated circuit so that the integrated circuit can s send the signals and T_V_ can perform the actions."
34748,IS1009b,00:12:41,Speaker C,So can you go to the next slide please?
34749,IS1009b,00:12:43,Speaker C,"So I I just would like to uh add some extra features to the remote controller um I think these are the very simple features and uh they don't take much uh uh much of the um um investment also, it's like el the text or buttons which uh which are there on the uh remote controller they those we can make uh um like fluorescent uh they'll be like light emitting if it is dark so that you can find your remote controller if it is dark."
34750,IS1009b,00:13:15,Speaker C,"And ther there should be a beep if many buttons are pressed if suppose a child is playing with the remote controller and a and she she or he is pressing the buttons all at the time then there should be a beep saying that it's this this is not a a you know a a action, there can be no action taking to that so. And there should be a child lock, like uh uh you should be able to lock your remote controller so that uh um whatever buttons are pressed by a child they can't be like y you i you if you have ki kids and all then they'll be pl playing with the remote controllers so can lock the remote controller. If make it useable for more than one device it's a it's hard but I think it's possible but it uh yeah yeah yeah so it's it's okay, yeah, yeah. And uh different shapes that we can do like uh we can have you know a all animals shapes or you know comfortable uh whi which can fit into your hands and um so that uh"
34751,IS1009b,00:13:55,Speaker A,"Yeah well yeah well that has been e that has been eliminated, so that's that's unfortunately a moot point now. Mm-hmm."
34752,IS1009b,00:13:57,Speaker D,Well we already eliminated that.
34753,IS1009b,00:14:12,Speaker D,"Now that's good from a marketing point of view, the fun the fun shape. And that you you say that won't add too much to the budget? To d the shape is uh"
34754,IS1009b,00:14:14,Speaker C,"Yeah, yeah, yeah and colours also, different colours, and"
34755,IS1009b,00:14:20,Speaker C,"No no no, it won't uh I don't think it will be like, you can have you know for uh if you want ther there to be more"
34756,IS1009b,00:14:24,Speaker A,It just build a mould basically and uh you know.
34757,IS1009b,00:14:26,Speaker C,Yeah yeah. It's it's just a s shape so it doesn't matter.
34758,IS1009b,00:14:29,Speaker A,As the budget we're looking at if you build one mould I don't think that's going to make a big difference whether it's gonna be square or
34759,IS1009b,00:14:35,Speaker D,Do you think there's any chance of um having ser in having basically the same machine with the same buttons but maybe several different shapes?
34760,IS1009b,00:14:42,Speaker C,Yeah that is also possible I uh yeah I I yeah.
34761,IS1009b,00:14:44,Speaker D,Is that gonna be a possible? 'Cause that might help with the marketing.
34762,IS1009b,00:14:45,Speaker A,"I think I think we will have to look at the budget on that but I think in principle that that would be that would be kind of fun, you know."
34763,IS1009b,00:14:47,Speaker C,Yeah that will be
34764,IS1009b,00:14:51,Speaker D,Because we had something sort of sexy for adults and we could have something sort of silly for children or a little animal shape or in a or a little elephant so they can remember where it is.
34765,IS1009b,00:14:55,Speaker A,Silly for children.
34766,IS1009b,00:14:56,Speaker C,"Yeah, for children, yeah exactly. Yeah, that's what, yeah."
34767,IS1009b,00:14:57,Speaker A,Like an animal or
34768,IS1009b,00:14:58,Speaker B,"Like a doll, or"
34769,IS1009b,00:15:02,Speaker C,"Yeah, exactly. Yeah. And and the butto buttons also I think if you want to have more features in your remote controller then there should be more buttons. If there are more buttons then it will be more complicated. If you have less features then your remote controller won't be attractive, so I think uh we need to make some buttons which are which are like um uh f in uh in intended for two or three operations, like if you press one button in one mode then it will change the channel, if you press the other button in another mode it will change the colour. So if you want to have less buttons we can have that option but I think it will complicate the matter more I think so."
34770,IS1009b,00:15:38,Speaker D,"Well, I think I think that that's something that we'll have to discuss um with the User Interface person because I think there's a lot of argument to be made for one button for one feature. Because I think one of the things were complaining about in my what I found out in my research is when they complained about how hard it is to learn a new one. The changing modes was something I mean you and I, all f all four of us we work with computers all the time, changing modes is nothing for us, but people who"
34771,IS1009b,00:15:58,Speaker C,"Yeah, it's like you know yeah."
34772,IS1009b,00:16:06,Speaker A,"Yeah, a little elderly, a little arthritic hand you know, and and it's a small button and and it they don't press it exactly you know something else happens n not their favourite channel comes up but something else and they're very frustrated you know."
34773,IS1009b,00:16:17,Speaker D,"And that's and that's the kind of thing people learn by feel, and um you don't feel the mode change. So um maybe having buttons be various shapes might be a help too. You know, like the a triangle is for the volume and a square is for changing channels, so that people can uh develop a tactile sense of it. But we'll get to that with you."
34774,IS1009b,00:16:21,Speaker C,"Yeah, yeah you don't us yeah yeah, usually. Yeah."
34775,IS1009b,00:16:30,Speaker C,"Yeah shapes also, different shapes. Yeah that will"
34776,IS1009b,00:16:40,Speaker C,"Yeah, yeah, and also text should be very clear so that there there won't be any ambiguities and uh"
34777,IS1009b,00:16:45,Speaker D,"That's right, yeah. Now that's a good point. Yeah."
34778,IS1009b,00:16:48,Speaker C,And uh display clock i if you want more features then we can display a clock it I I don't think it will take any money extra money because anyway we have an integrated circuit I think we can just definitely fit that feature into the circuit so it's
34779,IS1009b,00:17:01,Speaker D,"Yeah, that's that's a good that's a good one, because the clock would be really friendly, and and when is your favourite show coming on and"
34780,IS1009b,00:17:02,Speaker A,"Mm-hmm, mm-hmm. Yes."
34781,IS1009b,00:17:02,Speaker C,"Yeah, and we display a clock."
34782,IS1009b,00:17:06,Speaker A,Yes. Yeah you're sitting there already or maybe you have no other uh
34783,IS1009b,00:17:07,Speaker C,"Yeah, and then you can just see your remote controller yeah yeah yeah so"
34784,IS1009b,00:17:10,Speaker D,"Yeah, and a lot of time there's not a clock on the screen, and you have to go somewhere but you just wanna look at the news for a minute. Yeah that's that's good, the clock is good. Okay."
34785,IS1009b,00:17:17,Speaker C,"Yeah. Uh can you go to the next slide please? Uh components uh the main components we need for uh it ha like buttons and uh underneath that there should be switch. And uh bulbs. Like uh we can have a bulb like whenever we are operating a remote controller or uh whenever the T_V_ is on suppose, then the remote controller should automatically have a b s light."
34786,IS1009b,00:17:43,Speaker C,"Then it will be like if you switch on your T_V_ through anoth another source, not from through a remote remote controller and you you lost your remote controller maybe you can find with the light. Maybe we can have that. Whenever the T_V_ is on, remote controller will have a light."
34787,IS1009b,00:18:00,Speaker C,And then uh infrared bulbs. Um this is like uh when it is dark.
34788,IS1009b,00:18:06,Speaker C,"And battery, there should be a battery for power supply, and a chip, chip which is like a brain to the remote controller which does all the operations, and wires connecting all chips, which is uh lights, everything, so there should be wires."
34789,IS1009b,00:18:21,Speaker C,"And uh uh of course there should be a case where we can keep all the things and, you know different shapes or whatever it is there should be a case to put to give a shape. Yeah."
34790,IS1009b,00:18:30,Speaker B,To keep the remote? Yeah.
34791,IS1009b,00:18:34,Speaker B,A case holder. A holder remote holder.
34792,IS1009b,00:18:36,Speaker A,"Holder, yeah, mm-hmm."
34793,IS1009b,00:18:40,Speaker C,Um uh can you move onto the next slide.
34794,IS1009b,00:18:42,Speaker C,Um next sli slide please.
34795,IS1009b,00:18:46,Speaker C,"Um I have referred the site uh the homepage of the um our website, uh from where I have uh uh I got s few points."
34796,IS1009b,00:18:59,Speaker C,"That's it, that's it from me now."
34797,IS1009b,00:19:07,Speaker D,So it um we should visit this site and have a look at uh what's up there? Or
34798,IS1009b,00:19:11,Speaker A,"Well, you don't have to."
34799,IS1009b,00:19:12,Speaker C,"Uh it's not like that, I have referred the page to get new ideas or like what can be the working design to how it works and all and so and so."
34800,IS1009b,00:19:21,Speaker D,Okay. So it might be helpful if we had a look at that.
34801,IS1009b,00:19:24,Speaker C,Yeah if you want.
34802,IS1009b,00:19:25,Speaker C,"Yeah, it's okay."
34803,IS1009b,00:19:25,Speaker D,"Okay, thank you."
34804,IS1009b,00:19:32,Speaker D,Could you go back to that slide where she had that uh s slide up Betsy?
34805,IS1009b,00:19:36,Speaker C,"Uh, it's actually there now, there on the screen."
34806,IS1009b,00:19:40,Speaker D,"Yeah, okay, thank you."
34807,IS1009b,00:20:00,Speaker A,You are number two?
34808,IS1009b,00:20:01,Speaker B,"Yes. No no, I'm three."
34809,IS1009b,00:20:10,Speaker B,I can make it full? Yes yes yes. Okay. As uh User Interface Designer I did a little research to find out what are the features which a user would like to have on their remote. Yeah can you please go onto the next slide? So I found out that uh but uh the main purpose of a remote is to uh f control the function of a television at a far off distance at remote distance.
34810,IS1009b,00:20:10,Speaker A,Would you want it full full screen? Mm-hmm? Okay.
34811,IS1009b,00:20:39,Speaker B,"Now for that, uh a remote controller should have a switch on off button by which a user can sit anywhere in the room in front of the T_V_ and he can control the functionalities different functionalities of the T_V_. There should be a signal uh something like a radio wave or a infrared light or a LED which can be used to change the different functionalities in the television if the user wants to uh change the channels or increase the volume he can change it."
34812,IS1009b,00:21:09,Speaker B,Now there should be some timer to set for viewing a particular a particular programme or switching on and off a uh a particular programme according to the user choice.
34813,IS1009b,00:21:18,Speaker A,"On the on on the remote. Yeah, mm-hmm."
34814,IS1009b,00:21:23,Speaker B,"So if if he want to view a particular programme at say nine o'clock he can set the time, and the T_V_ will automatically it will switch on at that particular time. So he can use that kind of uh uh properties of features and then there should be a child lock system if a particular channel is not to be viewed by a particular uh for a certain age, then the parents can lock that particular channel so that the ch children cannot view that channel. And uh the uh the uh and the one of the feature a user would like to have is the compactness of the co remote."
34815,IS1009b,00:21:44,Speaker A,"By your child, mm-hmm."
34816,IS1009b,00:22:03,Speaker B,Uh t the remote should be compact and it should ha it should have as many buttons as possible for controlling different functionalities of the T_V_ television. And um uh as uh uh this is my personal preference that it should be in the shape of a T_ in alphabet for more compactability.
34817,IS1009b,00:22:23,Speaker B,"And uh and uh and it is one more point which I noted it down, like uh the material which which which is used for remotes should be human friendly it should not cause any skin disease or something some al allergy to either children or to um ad adult person. And it should have an uh it can have an alarm clock a a person if some if somebody wants to get up at around eight eight P_M_ then he can set the time and it can be used as an alarm clock, and I don't think it will cost much to set an alarm clock inside a remote."
34818,IS1009b,00:22:54,Speaker C,"Yeah, sure. If there is a clock then there can be a alarm clock."
34819,IS1009b,00:22:57,Speaker D,"And an alarm clock, yeah that should that should be okay."
34820,IS1009b,00:22:58,Speaker B,"Yes, and as John Reece said the buttons can be, uh can me we can use the fluorescence to light up the buttons so different uh buttons will glow differently. So in even in the dark the user can know what buttons to use to switch on a particular channel."
34821,IS1009b,00:23:19,Speaker B,"And uh uh the design of the uh um remote should be in such a way that there should not be any sharp projections so that if a child plays with a remote, he uh he should not be harmed in any way."
34822,IS1009b,00:23:34,Speaker B,"And findings, uh I found out uh y um on different sites that uh there are different remotes which can be used, there are remotes which use the infrared for controlling the different functionalities, there are remotes which use the radio waves to control the functions and there are uh"
34823,IS1009b,00:23:56,Speaker B,So uh there you have different uh types of remotes for different light source which are used which can be used for controlling the different functionalities of a television.
34824,IS1009b,00:24:16,Speaker B,"And these are my few personal preferences like it can be used for a multipurpose use. Not, uh no uh like it can it can be used as a T_V_ control as plus an alarm clock to set an alarm a timing and it should have a child lock, and then to save electricity uh there should not be uh much s move uh lots of circuits and all that. And if a person if if if parents wants the television to be switched off by ten o'clock then it should be switched off ten o at ten o'clock automatically, so that nobody else comes later and use it."
34825,IS1009b,00:24:51,Speaker C,"It's like a t okay, it's like a timer it's like a lock to the television."
34826,IS1009b,00:24:53,Speaker A,"Timer, yeah, mm-hmm, mm-hmm."
34827,IS1009b,00:24:54,Speaker B,Timer. Yeah and then you can use a timer as well.
34828,IS1009b,00:25:01,Speaker B,Yeah that's it.
34829,IS1009b,00:25:02,Speaker A,"Uh okay, now I have"
34830,IS1009b,00:25:33,Speaker A,"On my slide show basically we already we have already done the agenda, and uh on the closing uh basically there will be lunch break and all that. However uh the decision we have to take in this meeting is who is our target group. And uh what function, working design, how how does it work. So these are the two things we should come up wit with. So uh the first thing is pro maybe a little easier on uh who is our target group."
34831,IS1009b,00:26:10,Speaker A,I guess in many ways everybody.
34832,IS1009b,00:26:14,Speaker A,Everybody who has a T_V_.
34833,IS1009b,00:26:14,Speaker C,"Mm, T_V_, yeah."
34834,IS1009b,00:26:16,Speaker B,T_V_ television we was.
34835,IS1009b,00:26:17,Speaker A,"Yeah, and I think today there are probably not many people who don't have a T_V_. There are a few but in general not."
34836,IS1009b,00:26:21,Speaker C,"Don't T_V_, yeah."
34837,IS1009b,00:26:26,Speaker A,"Now, talking about the target group which is in a sense everybody, but I think within the target group we have subgroups. We have we have earlier it was mentioned about um for example elderly people who have limited function with their fingers and hands, so I think that's uh one group that's certainly important. Um then we have just the nervous people who can never press a little button on anything um unless it's really very clear. And uh I don't know how much we want to cater to children's use. I mean that's a question um whether that's important that children can really use it or not."
34838,IS1009b,00:27:14,Speaker A,"So this these are just some thoughts I have on it, and um I dunno what you feel about whether we can just say we have one target group and for this one target group we're gonna design this one thing or whether we're looking at what we like we we talking about different shapes, whether that different shape also includes maybe different uh buttons uh for different groups."
34839,IS1009b,00:27:42,Speaker D,"Well you know there's the old motto, children under six never shop alone. So if you've designed something that's very attractive to children um the mummy please mummy please um you know we want it now we wanna go to the store and see it um that has uh a lot of marketing pull."
34840,IS1009b,00:27:58,Speaker A,"That has a lot of that has a lot of appeal but I think uh I'm I'm talking about the functionality now on it whether we're looking at different groups. I think the children issue can be addressed with the shape and with colours. You know, like you make it nice and pink, fluorescent, banana colour or whatever you know yeah, for example you know. But the question is really, who is our target group."
34841,IS1009b,00:28:17,Speaker D,You can make a banana shaped one.
34842,IS1009b,00:28:26,Speaker A,Do we look at one target group?
34843,IS1009b,00:28:29,Speaker A,And with the twenty five Euros you know can we can we afford to have uh I'm asking the technical people here whether um to look at
34844,IS1009b,00:28:42,Speaker A,sort of subgroups with maybe different buttons for each group how much would that throw us
34845,IS1009b,00:28:50,Speaker A,out of the cost we are supposed to respect?
34846,IS1009b,00:28:55,Speaker B,"Okay. No uh generally we can we can design a remote which is mainly for people with uh f age from ten to um forty and and then we can add on uh specific functional buttons for children as well as the elderly people or the people wit with who have nervous problems, yes."
34847,IS1009b,00:29:17,Speaker C,"We can design different remotes for different people, like for aged people there will be big buttons and you know. yeah."
34848,IS1009b,00:29:22,Speaker A,Well that's that's
34849,IS1009b,00:29:22,Speaker B,"But in a family in a family there will be a aged person, children and a middle aged but they cannot buy three different remotes. They would like to buy just one and um just one which can be used all the three uh"
34850,IS1009b,00:29:26,Speaker C,"Children and everybody, yeah."
34851,IS1009b,00:29:35,Speaker C,"Yeah of course that we can do, but specifically if y if like elderly people want big buttons then you can't really make a bi big remote controller so maybe specifically you can design a big con remote controller for elderly and for children, like in a different you know."
34852,IS1009b,00:29:50,Speaker D,"What about the electronics? That's not really gonna change much, is it?"
34853,IS1009b,00:29:52,Speaker C,"No, it it doesn't cost, yeah."
34854,IS1009b,00:29:54,Speaker D,"That that w that won't change much, will it uh?"
34855,IS1009b,00:29:56,Speaker C,Yeah. Doesn't doesn't doesn't matter.
34856,IS1009b,00:29:57,Speaker A,"The the quest the question to be addressed here is only who is the target group and how will it function, and I think the how will it function is probably the question of the buttons you know, within the target group or subgroups. The question is only whether our budget will allow to have more than one design in a sense. I mean the basic design I understand will be the same, but the question is how much will that set us back if let's say uh forty percent we make large buttons and the rest we make regular buttons for example."
34857,IS1009b,00:29:58,Speaker D,I d I wouldn't think so.
34858,IS1009b,00:30:35,Speaker A,So that remains to s to be seen but uh the target group as a whole is is basically everybody with a T_V_.
34859,IS1009b,00:30:43,Speaker D,"That's right, and can we can we is it even feasible to make one one remote control with something for everyone, or would we have to use the same electronics and make three different shapes? Um the same electronics and basically all that's gonna be different is the plastic case. And in that case we could probabl moulded plastic isn't all that expensive is it? Um you as an industrial person?"
34860,IS1009b,00:30:55,Speaker A,"Yeah, well that's that's the question."
34861,IS1009b,00:31:05,Speaker C,"Uh no. Mm, I I I don't think no. It's not."
34862,IS1009b,00:31:08,Speaker A,"Well maybe there's there's an idea you know t the new for example new portable phones? They have like removable plastic cases, so you can have a striped one or you can have a fluorescent blue one, or whatever, and maybe something like that, that in each package you know you have you you have you have for example uh you have let's say a fluorescent blue on it but then you have uh another colour or stripe whatever that already comes in a package. And then if people really want more colours they can buy it separately."
34863,IS1009b,00:31:27,Speaker D,Well there's a real idea yeah.
34864,IS1009b,00:31:44,Speaker C,"Yeah, like for mobile phones we have uh different you know covers, like designs and all so that w we can have that."
34865,IS1009b,00:31:45,Speaker A,"You know, yes."
34866,IS1009b,00:31:49,Speaker A,"That's right, and but like if if then everybody is is is tired of the fluorescent blue and of the striped or whatever they have as another one in the package, then they can go to the store and for a few uh Francs or Euros whatever they can buy an alternate package with another two colours in it you know for example you know."
34867,IS1009b,00:32:02,Speaker D,An alternate package.
34868,IS1009b,00:32:07,Speaker B,But uh yeah I I have a doubt like will it be cost wise effective if we if we design a remote having all the uh different features for different people or designing three different um remotes for three different categories of people.
34869,IS1009b,00:32:25,Speaker A,"Well I think I think the idea here is to uh to to d design one remote and what the only change is gonna be um the funct d t yeah uh the functional functional cosmetics if you want to put it that way, um having maybe larger buttons or buttons that light up or buttons that are slightly differently shaped for people uh either for children um"
34870,IS1009b,00:32:25,Speaker C,"Yeah, but uh"
34871,IS1009b,00:32:26,Speaker D,"Well I think we can only aff, yeah."
34872,IS1009b,00:32:35,Speaker B,Of th okay.
34873,IS1009b,00:32:52,Speaker A,Five minutes that was I guess tha that's the old message.
34874,IS1009b,00:32:57,Speaker D,"Warning, finish meeting now."
34875,IS1009b,00:32:58,Speaker A,Finish meeting now. Um um.
34876,IS1009b,00:33:05,Speaker D,Well we may have to come back to one or two of these points at our next meeting but um
34877,IS1009b,00:33:06,Speaker C,"Yeah, maybe, yeah, yeah. If we do some more research, maybe we."
34878,IS1009b,00:33:08,Speaker A,But I think I I think to sum it up the target group is basically everybody. If money permits we can address some features for some subgroups within that.
34879,IS1009b,00:33:20,Speaker C,"Hmm yeah, I think maybe seventy percent is a unique uh uh remote controller and thirty percent is yeah it's sort of like yeah."
34880,IS1009b,00:33:20,Speaker A,"Do we agree, do we?"
34881,IS1009b,00:33:21,Speaker D,Okay but we have to l
34882,IS1009b,00:33:24,Speaker A,"Do we agree on on that in principle, like money will tell whether we will be able to do that or not."
34883,IS1009b,00:33:28,Speaker C,"Yeah, yeah, of course, yeah."
34884,IS1009b,00:33:30,Speaker D,"Okay, fair enough."
34885,IS1009b,00:33:31,Speaker A,Okay? So now I understand it's lunch break.
34886,IS1009b,00:33:37,Speaker A,So that's what we will do.
34887,IS1009b,00:33:41,Speaker A,So hank you very much.
34888,IS1009b,00:33:44,Speaker A,And we'll see you after lunch.
34889,IS1009c,00:00:44,Speaker A,Um how uh how we doing?
34890,IS1009c,00:00:49,Speaker A,"Uh first we going uh over the minutes of the last meeting, more or less. Um in the last meeting uh the marketing manager had presented uh her method of working, meaning gathering i suggestions"
34891,IS1009c,00:01:09,Speaker A,from everyone to see how she best could market uh this this product at the within the budget uh that was given.
34892,IS1009c,00:01:21,Speaker A,Uh in general the idea is that it should be something that is not difficult to use.
34893,IS1009c,00:01:29,Speaker A,"Um it's also an item that people lose a lot. So we should address that. And, of course, it should be something"
34894,IS1009c,00:01:41,Speaker A,s s that is very simple to use.
34895,IS1009c,00:01:45,Speaker A,"In addition to that to make it sell, of course, uh the marketing manager w wishes that it be very attractive, or like she says put some sizzle into it in one way or another"
34896,IS1009c,00:01:57,Speaker A,"so that the people are buying it now because, in particular with smaller items, that's a very important fact, 'cause um if they say, well, I go home and think about it, that won't work."
34897,IS1009c,00:02:10,Speaker A,Um also mentioned was it should be uh it should have a very short learning curve.
34898,IS1009c,00:02:18,Speaker A,And maybe it could be sold by using a slogan.
34899,IS1009c,00:02:24,Speaker A,Our technical manager has then said that she feels it should have a chip
34900,IS1009c,00:02:33,Speaker A,that has infra-red bits and it has an interface controls w interface that controls the chip.
34901,IS1009c,00:02:41,Speaker A,"Therefore, messages uh will be controlled in the same manner. There should be extra features like lid buttons, maybe a beep. If too many buttons are pressed,"
34902,IS1009c,00:02:53,Speaker A,mm uh uh child lock um and uh maybe a display clock so that people could um
34903,IS1009c,00:03:04,Speaker A,"you could see the time, you know, what show they want to watch. Also mentioned was uh maybe different shapes."
34904,IS1009c,00:03:13,Speaker A,"So the components of the thing should be button, bulbs, infra infra-red bulbs, battery, chips, wires, and maybe some kind of a holder"
34905,IS1009c,00:03:24,Speaker A,uh for the for the uh item.
34906,IS1009c,00:03:30,Speaker A,"Francino who is our um interface designer um uh has mentioned that the that it, of course, should have an on-off button, and also has mentioned an interesting feature that it should have maybe a channel lock."
34907,IS1009c,00:03:50,Speaker A,Particularly with maybe small children that they couldn't uh watch a channel that is undesirable. It should be compact. Her personal favourite was it should be T-shaped. And maybe have an anar alarm-clock. And the material should possibly be not of non-allergic nature.
34908,IS1009c,00:04:10,Speaker A,Uh the different systems uh that exist are infra-red or radio-waves.
34909,IS1009c,00:04:18,Speaker A,Uh maybe it should have uh electri electrici electricity saving feature.
34910,IS1009c,00:04:25,Speaker A,And even possibly a timer to so that people can program their favourite uh uh program on th right from the remote.
34911,IS1009c,00:04:39,Speaker A,Uh are we all in agreement that that's about what we discussed last time? Okay.
34912,IS1009c,00:04:44,Speaker D,"Yeah, I think that pretty much is it. Yeah. Mm-hmm."
34913,IS1009c,00:04:46,Speaker A,"Okay, then we I'm looking for three presentations. And uh I don't know whether the order matters much uh, I don't I don't think so, so whoever w wants Yeah, okay."
34914,IS1009c,00:04:57,Speaker B,"Okay, I can start first."
34915,IS1009c,00:05:05,Speaker B,"Now my slide, please."
34916,IS1009c,00:05:06,Speaker A,"Okay, your slides. Okay."
34917,IS1009c,00:05:14,Speaker A,"Oh, come on, close already."
34918,IS1009c,00:05:21,Speaker A,"And that's number two, right?"
34919,IS1009c,00:05:37,Speaker B,"Now as an interface designer, I would give more emphasis on the interface, how the remote looks like so that it is sellable, it is attractive to customers."
34920,IS1009c,00:05:51,Speaker B,"Okay. Now the function of a remote is to send messages to the television. This messages could be uh switch on-off message or switch to next channel message or swapping the channels or switching onto a particular channel, like you can have the numbers one, two, three, four, up to nine."
34921,IS1009c,00:06:13,Speaker A,Nine what? Nine channel uh switches?
34922,IS1009c,00:06:17,Speaker A,Nine channel switches? Is Yeah. Mm-hmm. Mm-hmm.
34923,IS1009c,00:06:19,Speaker B,"Yes, nine numbers."
34924,IS1009c,00:06:22,Speaker B,And then you have swapping of uh button by which using which you can swap the channels if you don't want to see the third channel you can swap it to the fourth channel or vice versa.
34925,IS1009c,00:06:35,Speaker B,"Then it should have a next button, and next button channel by which you can keep on uh v uh mm eh scrolling the channels one by one. Next slide, please."
34926,IS1009c,00:06:42,Speaker C,Going to the nex next.
34927,IS1009c,00:06:50,Speaker B,Then you should have a button which should which ca which can be used for increasing or decreasing the volume.
34928,IS1009c,00:06:58,Speaker B,"Then, there should be a button which can give subtitles for a particular program which is going on a television. For example, if you are watching a French program and you would like to have a subtitles in English, then there should be a channel which can trigger this mechanism in the television so that the user can see uh the the subtitles on the screen."
34929,IS1009c,00:07:21,Speaker B,"Then there should d uh there should be some buttons which can control features like the colour, colour of the picture, the contrast, sharpness, brightness of the picture."
34930,IS1009c,00:07:36,Speaker B,Now there should be a memory switch.
34931,IS1009c,00:07:42,Speaker B,"There should be a mute button. Suddenly if if if uh uh viewer he gets a telephone call, and if he want he doesn't want to switch off the uh T_V_, but he he can reduce the sound, he can bring the volume down and he can watch he can uh while talking he can watch the T_V_. Now the most important feature I would like to have in my remote would be the speech recognition feature."
34932,IS1009c,00:08:10,Speaker B,It's an integrated progra programmable sample sensor speaker unit.
34933,IS1009c,00:08:18,Speaker B,"So a remote can be th can be uh designed which can have the voice recognisers, you can record your own voice"
34934,IS1009c,00:08:30,Speaker B,"which can be recognised by as voice recogniser in the television, for example, if you want to see we if you want to see the ninth channel if you say just say ninth channel, uh th now the the uh yeah, the remote will automatically it will switch to the ninth channel. So the T_V_ will have some recogniser which will recognise the user's voice and accordingly it will change its functionalities. So this is one of the very important feature a remote control can have."
34935,IS1009c,00:09:01,Speaker B,So this is one one of the interface which can be created.
34936,IS1009c,00:09:07,Speaker B,A very simple interface which has all the t uh uh important features.
34937,IS1009c,00:09:13,Speaker B,"Then, please, next slide."
34938,IS1009c,00:09:15,Speaker B,"Then, these are some of the remotes which are different in shape and colour, but they have many buttons. So uh sometimes the user finds it very difficult to recognise which button is for what function and all that. So you can you can design an interface which is very simple, and which is user-friendly. Even a kid can use that. So can you go on t t uh to the next slide."
34939,IS1009c,00:09:38,Speaker B,"Yeah, so this is one of the interface or one of the remote which has this vi voice recogniser. And this has multi-purpose use, it can be used for T_V_, it can be used for cable-satellite, it can be used for V_C_R_, D_V_D_s and audio."
34940,IS1009c,00:09:55,Speaker B,And this has in-built voice recogniser.
34941,IS1009c,00:10:01,Speaker B,"Can you go on to the next slide? Yeah, now this is an interface for a chil uh for a remote uh uh which a child can use. Uh this is user-friendly, it's very attractive and uh children can use it as well as they can play with it. And this comes with different colours, different shapes."
34942,IS1009c,00:10:26,Speaker B,"And this this uh child uh interface has minimum buttons and all the important uh buttons are there in this small, compact,"
34943,IS1009c,00:10:38,Speaker B,attractive child interface.
34944,IS1009c,00:10:46,Speaker B,"Next slide, please. Now this is a big over-sized remote which cannot be misplaced or it's impossible to misplace. this."
34945,IS1009c,00:10:56,Speaker D,You don't know me. I could lose that in a minute.
34946,IS1009c,00:11:01,Speaker B,"So this is No this is a very big, you cannot misplace it anywhere. So this is a jumbo universal remote control and it's impossible to im misplace or lose."
