sentence_id,turn_id,speaker,timestamp,sentence,selected_label,notes
11957,ES2007a,Speaker A,00:08:26,I honestly can't draw for toffee. .,Discussion,
42868,TS3007d,Speaker D,00:39:43,You have now ten minutes left to finish up the end report.,Information,
1480,EN2001d,Speaker B,00:51:06,I think it would be cool if we could check the NITE clock f code or whatever code it is for this component and see if we can access those rate things and and do something useful with them and get notified when they change and stuff.,Discussion,
43575,TS3008c,Speaker A,00:12:59,"I think yeah, I don't know why, but I think that is that's t trendy too, because that's the mo it it you know, it's acc acc accentu , how do you say it?",Discussion,
37782,TS3004d,Speaker D,00:27:18,Yeah. So we are,Information,
13701,ES2008d,Speaker C,00:30:18,Break the stem off.,Discussion,
22335,IB4010,Speaker D,00:05:06,"It's the bald guy, the",Discussion,
45155,TS3009b,Speaker D,00:30:17,Th that's not a problem. When I draw here it Oh. Huh?,Discussion,
43951,TS3008d,Speaker C,00:04:15,It's a television. Yes.,Information,
376,EN2001a,Speaker E,00:53:43,Okay. Wh what connection do you have at home?,Discussion,
16949,ES2012d,Speaker D,00:10:48,So and also technologically innovative?,Discussion,
1792,EN2001e,Speaker A,00:41:00,No. it's only if they're used in different contexts.,Discussion,
8323,ES2003a,Speaker B,00:12:01,Okay. Now we better actually just get on with the the meat of the project. So I'm gonna guess that we've all used remote controls.,Discussion,
34140,IS1008b,Speaker B,00:16:13,so that y you know sen send power to it.,Discussion,
17666,ES2013d,Speaker B,00:19:37,"Yeah, I think they're different, aren't they?",Discussion,
23826,IN1002,Speaker D,00:26:09,"No, RAID five is better, I think. It l it levels.",Discussion,
4596,EN2005a,Speaker D,01:20:38,"you know, taken you know, the good features from, you know, both sides and and tried to put them together.",Discussion,
19519,ES2015d,Speaker A,00:01:23,"gave it. And talk about our finances, whether we were under or over our budget. I have a a spreadsheet where we can calculate our prices for every aspect of of what we've made, given our options. And evaluate the product, as a group. And",Discussion,
19919,ES2016a,Speaker C,00:02:19,"Hiya, I'm Ryan. I'm the User Interface Designer. likewise I've three different roles for each stage of design. the functional design is looking at the tex technical functions of a remote control. in the concept design, the user interface, how the user reacts with the the product. And the detailed design sort of like the user interface design, what they might be looking for, things like fashions, what makes wha how we're gonna make it special.",Discussion,
7381,ES2002a,Speaker D,00:12:02,Do we have any other background information on like how that compares to other,Discussion,
16851,ES2012c,Speaker A,00:33:36,"a custom chip, but given the the we've cut the functions down, that will hopefully not be too problematic, but given that technol technological innovation is important, then we need to, I'll say it again, technologically innovate.",Action_Item,
12171,ES2007b,Speaker A,00:15:14,"which I think it probably should be, even if it's a physical, you know, a f a like a f a physical switch or a physical cover for the remote, even something like that, then yes, it's like, you know, like s you said earlier on ab ab ab a flip thing, something like that, but you know being physical. Look into. I've had word down from head office that something that we should be centred well, something we should take into account is we've gotta keep the corporate image within this remote control unit. It's gotta d look like it's in the R_ and R_.",Discussion,
24059,IN1005,Speaker D,00:15:28,"And if it should improve it, if you say this feature extraction process is better than you can have a better cleaner separation between those two.",Action_Item,
29915,IS1003c,Speaker B,00:28:01,"I think the supplement can be the voice. It is just, you know, it is not the most important, but",Discussion,
48971,TS3012c,Speaker A,00:12:56,Looks like a Star Trek phaser.,Discussion,
47192,TS3011a,Speaker A,00:07:41,"Yep. Current colour, you can choose another colour. And for example",Decision,
43791,TS3008c,Speaker D,00:29:48,That's way too Nokia.,Discussion,
22727,IB4010,Speaker D,00:39:47,"so y y I don't know if you you cannot really see, but mm there is the the pricing information. So we said that one movie is eight Francs and three movies eighteen Francs. And we can have annual subscrip subscription of sixty Francs.",Information,
17307,ES2013b,Speaker C,00:34:31,"Alright, well that's fine then.",Discussion,
2818,EN2002c,Speaker C,00:15:01,Are you serious? That's a,Information,
19362,ES2015c,Speaker B,00:19:57,"I think it would be possible. I don't think it would make that much difference. I mean, the the dimensions of it. 'Cause if it's just like constructed in the same way as like the front cover of a mobile phone. You can like take off the hard cover and then there's the like say the buttons. And then you get to the circuit. I don't think it would matter that the buttons were bigger through the, the top casing. I'm sure you could f work it out to fit in the casing, without causing too much difficulty. I'm sure that'd be fine.",Discussion,
7804,ES2002c,Speaker B,00:34:15,"S so like cur slightly transparent case, so it's yellow, like tinted yellow, but you can maybe see through it. Is that what you mean?",Discussion,
30385,IS1003d,Speaker A,00:31:53,"Yeah th no, it's the it's the pineapple control remote control. It's a pineapple now, it has changed. It's a pineapple. Pineapple.",Discussion,
46524,TS3010b,Speaker D,00:20:16,"the second group is the older group. Aged between forty six and sixty five. They are less interested in new features. But they spend their money more easily. Now if we look back at this graph, we can see that among the first group is about sixty percent. And the second group about forty percent.",Information,
4008,EN2004a,Speaker C,00:30:43,Well it could be she would or should as well. Yeah.,Discussion,
48235,TS3011d,Speaker A,00:32:14,"no. Yeah, the project is evaluated. but, well, we need to redesign the product.",Action_Item,
14012,ES2009a,Speaker A,00:18:46,"all right. So. I li I'm liking that idea, this idea of a touch screen remote with multi-format features. .",Information,
42457,TS3007d,Speaker D,00:10:29,During the design design life-cycle we,Discussion,
12108,ES2007b,Speaker B,00:05:13,Are we getting i,Information,
33533,IS1007c,Speaker D,00:24:39,Yeah that has to be checked out.,Discussion,
27585,IS1000d,Speaker A,00:30:20,Mm. There's n yeah. 'Cause that's the that's the feature that could be included in either of them. Although it is more with the spongy buttons on the,Discussion,
26661,IS1000a,Speaker C,00:10:58,you forget about it.,Discussion,
40904,TS3006d,Speaker B,00:04:46,But but th the cost of one integrated button is far more than a few extra push-buttons.,Information,
17853,ES2014a,Speaker A,00:11:36,And so depending what the the overhead costs are will determine how many units we're looking to sell or projecting to sell at this point in time. So,Discussion,
46591,TS3010b,Speaker A,00:30:40,Maybe in the menu?,Discussion,
10497,ES2005c,Speaker A,00:21:55,So it'd look like this kinda.,Information,
13058,ES2008b,Speaker A,00:29:29,"So our target group, we're saying, fifteen to thirty five?",Discussion,
781,EN2001b,Speaker C,00:16:15,So you mean an a an attribute. Yeah.,Discussion,
11198,ES2006b,Speaker C,00:31:58,"So that you can yell at it, yeah.",Discussion,
4503,EN2005a,Speaker B,01:06:28,"-huh. Dialogue act, yeah.",Discussion,
48350,TS3012a,Speaker A,00:09:51,Not sure where the p. Just put 'em here. Whatever.,Discussion,
26802,IS1000b,Speaker D,00:04:12,So y you are the secretary also. Right? Okay.,Information,
40330,TS3006b,Speaker A,00:37:36,Yeah it's a lot of pressure.,Discussion,
4434,EN2005a,Speaker D,00:54:42,"So I mean I think it's clear that something at this level needs to be there. I mean and to ask questions, like who disagreed or were there any counter proposals or whatever. Even those kind of questions you need some kind of mark-up like this.",Decision,
122,EN2001a,Speaker E,00:20:21,chunks representing the individual meetings or some,Discussion,
3735,EN2003a,Speaker A,00:27:51,"Might even have to come in in the evening. But that's not the end of the world, but we might have to set some things up. Like maybe just get the chairs organised or whatever. We might actually have to go into the rooms and get things ready. And there's gonna be other things like getting the technology ready. So not only is there a pressure to have",Discussion,
41456,TS3006d,Speaker D,00:40:57,It's not very ideal.,Discussion,
39437,TS3005d,Speaker C,00:28:12,"You lose this one, you got eleven point five and you make i and then you can make the spec single curve, for example.",Information,
11659,ES2006d,Speaker C,00:15:27,"All of the components have been used in other things before. But do yeah, yeah.",Discussion,
25332,IN1012,Speaker A,00:36:56,But maybe my have a f for publishing another paper or something.,Discussion,
45032,TS3009b,Speaker B,00:20:59,For instance you couldn't see this.,Discussion,
32954,IS1006d,Speaker B,00:24:48,"So, was there result? Let's have a look.",Discussion,
43943,TS3008d,Speaker B,00:03:45,"Yeah well, I don't have time in anymore on the",Discussion,
23579,IN1001,Speaker C,00:50:30,"Yes. Yes. so just last question maybe, so this makes a X_M_L_ file. Okay. This is the the programme to to generating the X_M_L_ file and the the shot. And with the kayak you have one problems, you don't have the Real Media, so this is another thing.",Discussion,
725,EN2001b,Speaker B,00:10:05,No but w like so they are they are segments in what sense? Wh what's definition of a segment then?,Discussion,
45704,TS3009c,Speaker C,00:33:44,"Yeah it it should be hard on the on the on the board, and you can remove the front.",Discussion,
1821,EN2001e,Speaker A,00:45:02,But actually this all here is N_L_S_S_D_ because it was data A_ that didn't fit on my quota anymore. Okay.,Information,
33857,IS1007d,Speaker D,00:28:07,On the same P_C_B_ yeah yeah.,Discussion,
15082,ES2010c,Speaker B,00:09:31,It'll be copy of component design.,Discussion,
49111,TS3012c,Speaker B,00:25:12,L_C_D_ screen. This is the on off button.,Information,
18737,ES2014d,Speaker B,00:33:21,"Yeah, maybe we've m",Discussion,
40604,TS3006c,Speaker A,00:25:34,"Yeah. So the keywords are primary co colours, spongey?",Information,
13272,ES2008c,Speaker C,00:24:29,"Oh, I see, right, yeah. Oh, okay. Yeah, that's quite a good design.",Discussion,
8569,ES2003c,Speaker D,00:07:40,gonna spend the money,Discussion,
42862,TS3007d,Speaker A,00:39:02,"well, just about, because",Information,
20344,ES2016c,Speaker C,00:11:15,"I was sent some information from the company saying that they, the technology department have devised a new speech recognition technology, where you can program questions into such devices.",Information,
29567,IS1003b,Speaker A,00:18:36,But this was first step and,Information,
36267,TS3003d,Speaker A,00:40:51,Then we still have some questions. If somebody has some questions they can ask them now. Or we can put these in the project folder as well. Maybe that's,Discussion,
42442,TS3007d,Speaker C,00:09:02,"Yeah. Yeah, maybe yeah, perhaps you're right. , I I would I would actually agree with this sounds logical.",Decision,
7151,EN2009d,Speaker A,01:04:03,Okay. So what you're planning on doing it is bunging it on one of the Camtasia tracks and then splicing it off the Camtasia track.,Discussion,
35695,TS3003c,Speaker B,00:09:53,"And and for shifting up a sen c ch channel or for putting out sound or something, you can just give a sign say sound off or",Discussion,
31873,IS1005c,Speaker D,00:18:26,"So if we use s solar cells, where is the sun if someone's watching T_V_ inside?",Information,
37706,TS3004d,Speaker B,00:22:26,"Just save, save as?",Discussion,
11173,ES2006b,Speaker C,00:28:40,"Yeah, if we ta if we take fifteen to thirty five, but that then does imply that we should try and incorporate voice recognition. Is that gonna have a an implication for the technical specs?",Discussion,
9566,ES2004c,Speaker A,00:26:16,So basically not point or click,Summary,
24384,IN1007,Speaker B,00:24:00,Yeah. I think Hynek has got ma many papers or some papers over that. So Oh. In I think I read it.,Discussion,
23639,IN1002,Speaker B,00:04:34,"the the difference is that we do one more step, maybe I can explain it better there. So we do one more step here, and we here by means of another H_M_M_ we introduce some kind of prior knowledge and contextual information, we get better evidences than what i we initially had here, and then we do the decoding and the and s more informative posteriors instead of this one.",Discussion,
21568,IB4003,Speaker A,00:20:39,"Yeah, hopefully visitors don't need as much say filing space, or Yeah, they don't have that many papers. okay. So that's I have to to ask, so you don't really feel very strongly attached to this grouping by projects idea? Mm-hmm.",Information,
35805,TS3003c,Speaker A,00:26:41,maybe you can make a little drawing of it on the,Discussion,
31356,IS1004d,Speaker C,00:22:55,"So we have the regular chip on the print, which is one.",Information,
26909,IS1000b,Speaker D,00:17:36,So the the main components you see here are the cheapest I have found and,Information,
32787,IS1006d,Speaker B,00:14:00,"It's a jog dial for controlling the cursor on the L_C_D_ screen. Like, selecting the menus.",Discussion,
46191,TS3009d,Speaker D,00:25:39,"This this this isn't a SMARTboard, right?",Information,
14200,ES2009c,Speaker B,00:03:01,", the case, we have a few options, plastic, rubber or wood. and then as far as the way it's shaped, we can do standard boring flat, which we probably don't wanna do, curved or very sexy double curved.",Information,
34827,IS1009b,Speaker B,00:24:54,Timer. Yeah and then you can use a timer as well.,Discussion,
49660,TS3012d,Speaker C,00:32:53,I think I like it like this more.,Discussion,
45994,TS3009d,Speaker D,00:14:27,"Right, R_ R_S_I_ sensitive?",Discussion,
3025,EN2002c,Speaker A,00:38:46,"Yeah. Yeah, that sounds good.",Discussion,
26495,IN1016,Speaker C,00:49:36,"That's the intention, yep.",Discussion,
47464,TS3011b,Speaker A,00:21:38,"Yeah, draw draw it on the board.",Discussion,
18178,ES2014c,Speaker A,00:08:50,with the printed circuit boards you were going for the,Discussion,
6072,EN2009b,Speaker B,00:07:23,"-huh, okay. Very nice, very pretty. It doesn't get in the way of seeing what's underneath?",Discussion,
48172,TS3011d,Speaker A,00:25:43,Okay. we'll go further on with the the rest of the evaluation.,Discussion,
4880,EN2006a,Speaker B,00:19:36,Silicone two is an element rather than a,Information,
29009,IS1002c,Speaker A,00:31:20,"But you've gotta think who our target market is because I I'm not our target market. I'm a student, but",Discussion,
42282,TS3007c,Speaker C,00:29:51,"Yeah, that's true. That's true, but at same instant, same happens when you have remote control. So",Discussion,
36515,TS3004b,Speaker A,00:02:34,How do I I escape this s presentation?,Discussion,
20809,IB4001,Speaker B,00:07:47,Yeah. I mean the rooms aren't tiny if you look at the this,Information,
6046,EN2009b,Speaker C,00:03:50,"Wh a spare head? Or yes, but she's not around. So",Information,
28603,IS1002b,Speaker D,00:18:47,"Is that for over here? Okay, alright.",Information,
42593,TS3007d,Speaker B,00:19:12,Yeah? Cau 'cause so it's okay.,Discussion,
20681,ES2016d,Speaker A,00:18:29,Maybe it's one because of the,Discussion,
25414,IN1012,Speaker A,00:44:48,"Mm yeah. Yeah yeah, Fes yeah, I think I think you can do the Festival, you can just call like this there are different kind of again, how you call the Festival, so you can just give the full there is an too. So then you will get the all the caller and other things. If if you want to like read full text, then you can say like the full text, like those syntax and then it will speak till it finishes the text.",Discussion,
20237,ES2016b,Speaker A,00:32:34,"If you, if we want the remote to do other things like or I guess the T_V_ to be able to change the tint and the colour and you know all those kind of things that are built into T_V_s, we just have that under one standard menu button where you go in, press the menu button, scroll up and down to select it.",Information,
38579,TS3005c,Speaker B,00:12:53,"I tried to the L_C_D_ screen I tried to sort of to draw. I thought at least the icon for the volume. I don't know if there is an icon for the program, but yeah. So and then the buttons above and below the and the and the mute button also recognisable as an icon.",Information,
14653,ES2009d,Speaker B,00:29:30,"That was pretty cool, it was a high moment of the whole experiment.",Discussion,
44303,TS3008d,Speaker C,00:28:08,It's eighty percent of the price of the of the amount of,Discussion,
2961,EN2002c,Speaker C,00:31:33,"Like if you're looking for something speci like, is that what you're thinking? Like if they if they know exactly where they wanna go, they wanna go to, you know, that meeting on December third, and they just wanna go there and see stuff, then they can immediately go and browse that.",Discussion,
15565,ES2011a,Speaker A,00:11:56,"just like a magnet on the back of it and you could I mean j just to have some place to put it besides like a base. You know like a portable phone has a base, like just to have a home for it. 'Cause people just stick it on top of their T_V_, but the point of having a remote is not to have to walk over to the T_V_, so",Discussion,
48489,TS3012b,Speaker D,00:16:29,"Everyone wants to buy it, so we w yeah.",Discussion,
5874,EN2006b,Speaker C,00:38:06,"Yeah yeah, we aren't gonna make it to our second cookie break.",Information,
16264,ES2011d,Speaker C,00:23:00,Yeah the broccoli I guess wins.,Discussion,
13956,ES2009a,Speaker B,00:12:11,"Yeah, my grandparents lived on thirty second.",Information,
16002,ES2011c,Speaker D,00:20:30,Yeah I was thinking of getting a cover for,Discussion,
31923,IS1005c,Speaker B,00:24:49,"Yeah, m maybe the banana could be like a bit fatter than than the c c common one. But",Discussion,
23218,IB4011,Speaker D,00:38:17,We still have to decide for next meeting and we're all set.,Decision,
4554,EN2005a,Speaker B,01:14:38,"Oh yeah. Oh, I don't even know which one I've missed. Brussels, Amsterdam. T_N_O_, okay. See, I wasn't there. So I don't know where it was.",Information,
29522,IS1003b,Speaker A,00:13:18,"We've made a study, so could you go to next slide. Sorry for the functional recurrence. So that's the standard method for marketing, okay. We had one hundred subjects, , we observe their remote control use in a lab and then after all the experiments they had to fill up a questionnaire, ,",Discussion,
23121,IB4011,Speaker C,00:30:25,"But actually I'm I'm little bit missing th some information about our movie club, I think there should be some more information.",Discussion,
22781,IB4010,Speaker B,00:44:45,"so we have seven candidates. if you have a good short term memory that should be okay. Yeah. So Big Lebowski, Usual Suspects, Saving Private Ryan, Pulp Fiction, American Beauty, Schindler's List and Silence of the Lambs. So now let's vote. Should we vote just for one film or should each of us say give",Discussion,
30657,IS1004b,Speaker C,00:26:23,So if we go with just the,Discussion,
9021,ES2003d,Speaker A,00:35:33,Such as it is.,Information,
25163,IN1012,Speaker B,00:13:53,"O yeah, yeah, overlap.",Discussion,
6432,EN2009c,Speaker C,00:18:50,i th in theory JAST is meant to have it every morning.,Information,
46244,TS3009d,Speaker D,00:28:22,"Well these chairs, man. Really great.",Discussion,
45375,TS3009c,Speaker C,00:08:39,"discmans for jogging and that those kind of devices, gaming devices, should define the characteristics of the device. But since we don't have a really a sports or gaming device, so we don't really have to consider that.",Discussion,
15312,ES2010d,Speaker D,00:03:30,"Alright. so these are the criteria we're gonna ask, is it easy to use, is it fashionable yeah, I guess we should write these down so we can reference them.",Discussion,
18600,ES2014d,Speaker C,00:21:24,"Yeah, it's got the cherry and the sponginess.",Discussion,
27901,IS1001b,Speaker C,00:02:49,What do you have in short cut?,Summary,
42315,TS3007c,Speaker C,00:32:37,"Yeah. That is true, that is true.",Information,
2523,EN2002b,Speaker D,00:09:43,"Oh. Well if we're skipping the audio one, and then things got easier.",Discussion,
43830,TS3008c,Speaker D,00:32:06,"Oh, yeah. Okay, yeah.",Discussion,
9428,ES2004c,Speaker A,00:06:03,Fine. It's okay with me.,Discussion,
18024,ES2014b,Speaker A,00:23:35,"Yeah. I dunno talking about vo I mean obviously if you've got voice recognition then you can do it in that way because it'll recognise the voice and you can give it a command, a set command whatever that happened to be. But you've then got the point if if you're not going with voice recognition then",Discussion,
34733,IS1009b,Speaker D,00:08:30,"And, in order to make it really sellable we've gotta shorten the learning curve, make sure it's really intuitive and easy to use. We have to have as few buttons as possible, because more buttons is more confusion, so that's why I'm saying, simplicity is good. Finding it's important, obviously you can't use it if you can't find it. So we've gotta concentrate on the features that help you find it, and I've already said this several times but I put it down in writing here, it should be an attractive impulse purchase at twenty five Euros. So it has to have enough value that when somebody looks at it they say, twenty five Euros I'm not gonna take that. Has to be so great that they're gonna say, twenty five Euros isn't much. and then maybe a motto, like we put fashion in electronics might be something we can use in our marketing campaign. Okay that's about it for me right now.",Discussion,
4901,EN2006a,Speaker C,00:21:01,"But saying that isn't the same as saying we've seen that in a spectrum, whereas a broad line quasar, someone has looked at it and they've seen a broad line.",Information,
33866,IS1007d,Speaker D,00:29:07,Do you require different types of P_C_B_s and,Discussion,
28217,IS1001c,Speaker A,00:07:51,To have the light always on?,Discussion,
1016,EN2001b,Speaker A,00:50:01,Yep. Should be possible.,Discussion,
42958,TS3008a,Speaker D,00:02:18,"Come on, move it.",Discussion,
11338,ES2006c,Speaker B,00:19:43,"And i it would be like I mean if you could make it integrate with the T_V_ then it could come up with new information about what's on, and you could just see that on the remote rather than",Discussion,
6322,EN2009c,Speaker B,00:04:04,"Yeah. No, I'm just try I'm trying to l think of the things that could go wrong. but since I haven't tried it this particular way, you know, but yeah, that sounds good. So i so you say we haven't finalised what the G_D_F_ looks like. Is that an implicit request for me to do something? Or",Discussion,
14836,ES2010b,Speaker A,00:06:50,Alright. Now we have Courtney with the functional requirements.,Discussion,
4504,EN2005a,Speaker D,01:06:32,"And I mean it seems to me that chunking should have some kind of so if if your dialogue act segmenter says there's there's a segment here, but your chunker said no, this is a coherent chunk, then y y you know, w I mean maybe they could work together to do a better job than",Discussion,
21096,IB4002,Speaker D,00:01:39,go through that first.,Discussion,
364,EN2001a,Speaker E,00:52:31,"Yeah, if you if you enter the big room, in the right-hand corner, I think. the thing is like you can only burn from the local file-system. So if it's from s well actually I think if it's mounted, you can directly burn from there, but the problem is I have my data on beefy and so I have to get it into the local temp directory and burn it from there. But you can burn it from there.",Discussion,
31362,IS1004d,Speaker A,00:23:21,Okay so I'll remove it.,Discussion,
42903,TS3007d,Speaker C,00:42:33,"It's not double. , it's not double anymore, eh?",Discussion,
5696,EN2006b,Speaker B,00:24:33,I think that's right.,Discussion,
9301,ES2004b,Speaker D,00:25:21,"Do we have to initially , you know looking at the findings here, focus on",Discussion,
30598,IS1004b,Speaker B,00:14:55,'Cause the thing is what a what we the presen this presentation we had is what we want the remote control to actually do. And obviously the the simplest thing that a remote control does is it just change the change the channel. Now,Discussion,
24144,IN1005,Speaker A,00:31:27,"Like this, yeah, mm mm mm, okay.",Information,
4749,EN2006a,Speaker C,00:08:07,I don't remember what we were doing with nebulae.,Discussion,
12862,ES2008a,Speaker C,00:13:21,or should we just stick to just stick to having television television related buttons on it?,Discussion,
25737,IN1013,Speaker B,00:33:30,. . Ok ok ok,Discussion,
14230,ES2009c,Speaker C,00:08:27,"I like it, I like it.",Discussion,
39056,TS3005d,Speaker D,00:10:49,"Also huh -huh the buttons, are they easy to find? That was a big requirement of the old people.",Information,
37151,TS3004c,Speaker C,00:24:37,"Okay, then we we use m must use the second most expensive chip. So th so the regular chip. Because we use scroll wheels.",Action_Item,
18009,ES2014b,Speaker D,00:21:59,"Youn young people pref Yeah, they s they said that they'd be interested in a remote control which offered that possibility and as you go up through the age groups, people got less and less interested in sort of a a remote control that you could talk to, so.",Discussion,
12061,ES2007a,Speaker A,00:19:08,"whether it's what goes into the box, somehow.",Discussion,
39038,TS3005d,Speaker A,00:10:13,Well I'd say two on a scale,Discussion,
38304,TS3005b,Speaker D,00:24:52,"Yeah. After two minutes, yeah two three minutes, yeah.",Discussion,
48243,TS3011d,Speaker A,00:32:47,That sounds quite scary.,Discussion,
19602,ES2015d,Speaker A,00:08:42,something I'm going to,Action_Item,
1737,EN2001e,Speaker D,00:31:08,"No, I don't get that on my machine.",Discussion,
6681,EN2009d,Speaker C,00:06:04,"Th th th yeah, the it should still come out that the little sketch I asked this p for for last week about N_X_T_ and whether it would have that sort of tiered effect so you could see the overlap of where one person is looking compared to the other and their mouse movements and things. That that should ra address all that. Mm-hmm. But but because it's also in the i based on the the time course of the procedure you'll be able to basically get the scan path of the pattern of events from that as well.",Summary,
1362,EN2001d,Speaker B,00:36:23,"Yeah, so if I mean I don't mind where it's done. So if the data manager filters it out and like I just think that in in the logic of the programme it's it's much easier to justify why we say we treat a series of meetings as one single thing rather than w",Discussion,
2930,EN2002c,Speaker B,00:27:59,Depends how you treat your compound nouns.,Discussion,
41683,TS3007a,Speaker A,00:15:12,Do you have a rabbit at home?,Discussion,
35602,TS3003b,Speaker A,00:29:27,is allowed in the budget we have?,Information,
15546,ES2011a,Speaker C,00:09:11,Sorry can you just say that what's the what are our price goals again?,Discussion,
21695,IB4004,Speaker C,00:01:15,And I also checked with Maggie and Pierrette.,Discussion,
26678,IS1000a,Speaker A,00:12:02,"Okay, there you go. So what favourite characteristics. . Dogs are always friendly and loyal and fun.",Discussion,
1540,EN2001e,Speaker D,00:05:58,"Oh right, I see.",Discussion,
43549,TS3008c,Speaker A,00:10:57,"Yeah. Yeah, it's okay.",Discussion,
28801,IS1002c,Speaker B,00:06:28,"I would guess this like this pen would be kinda like a double-curved, where it's curved on m m multiple axes, right? I think curved means just curved in one axis and double-curved is curved in two axes",Discussion,
40541,TS3006c,Speaker A,00:21:22,Oh yeah. Least you can easily see it.,Discussion,
20883,IB4001,Speaker B,00:14:50,"Two. Well, which W There's three two person rooms.",Information,
7533,ES2002b,Speaker C,00:20:11,"Well, did you not say it was the the adults that were going for the the voice recognition? Sort of the the older group.",Discussion,
25089,IN1012,Speaker B,00:07:08,"Oh, you've got the s",Discussion,
48835,TS3012c,Speaker C,00:03:14,Let's see where my,Discussion,
39882,TS3006a,Speaker D,00:18:12,"Yeah well like l li like some like some some remotes who are out there, which I know, there's one button which is very easy to switch between devices. So you can switch to your video and then the same buttons control your video. And another function I'll think of switch to your media centre, because that's getting very popular. And then use your Windows media centre under your T_V_ with the same remote control. So with the switch, one single switch",Discussion,
20465,ES2016c,Speaker C,00:32:01,rid of that because gonna use a battery. And the base station might not be necessary.,Information,
35200,IS1009d,Speaker D,00:20:43,"so they'll be our main selling points. So th those have been fulfilled by your prototype and go ahead to the next slide please. Okay, so the shape I think is a a one. That's really, really excellent shape. The size is small and th these points are in the importance for the, for the marketing, these aren't i in how I feel. I think that it's I think that it's plenty small enough to sell but I think we're sort of right the scale is one to seven. I think we're sort of right in the middle as far as c other competitors.",Discussion,
44719,TS3009a,Speaker A,00:15:24,We also just released a T_F_T_ thing I saw.,Discussion,
11431,ES2006c,Speaker B,00:28:54,"Yeah, but y your spinning wheel tends to go to one side.",Discussion,
14571,ES2009d,Speaker D,00:23:00,"Hmm, very much so.",Discussion,
28240,IS1001c,Speaker C,00:10:18,"Mm. Yeah, I think that if you put the cover it will be even more difficult for the user.",Discussion,
2350,EN2002a,Speaker B,00:31:43,"Well, it doesn't matter for me. I mean three three or after what?",Discussion,
11927,ES2007a,Speaker D,00:04:31,"Oh my gosh, I'm never gonna be able to draw that well.",Discussion,
41501,TS3006d,Speaker D,00:44:05,Yeah? How do you do it?,Discussion,
45486,TS3009c,Speaker B,00:19:35,"And oh I think as you can see so, the L_C_D_ screen does look better at the lower end, or at the bottom. But",Discussion,
8999,ES2003d,Speaker C,00:33:14,"Yeah, that woulda been pretty good.",Discussion,
39847,TS3006a,Speaker B,00:15:01,"I got some requirements it has it has to be user-friendly. really easy to use buttons, not not very small buttons, but not the the also the big big buttons, but just normal buttons. It has to be a small unit. It has to be yeah, you can take it with you everywhere in in your house. So it has n has not to be l yeah, gigantic machine.",Discussion,
45583,TS3009c,Speaker A,00:26:01,Okay. And well the the electrical cable is just normal .,Information,
28844,IS1002c,Speaker B,00:11:36,"Instead of play, stop, rewind, and fast forward there, that's up, down, louder, and quieter.",Discussion,
16111,ES2011d,Speaker D,00:06:48,Right what happens is we have to decide whether this this whole,Decision,
3105,EN2002c,Speaker B,00:46:59,"So if it m so yeah, if you return seventy five, wh where do you stop? How do you rank them or something. Or returns twenty, even if it returns twenty, do you cut off at ten, do you rank them, do you what's the threshold? Something like that would be",Discussion,
41497,TS3006d,Speaker A,00:43:37,"And you can just relax and have cup of coffee or oh no, they don't have beer here so you can't celebrate. You can just if you ma finish my presentation please.",Information,
34926,IS1009c,Speaker C,00:06:42,Going to the nex next.,Action_Item,
27778,IS1001a,Speaker B,00:04:09,Can I give you the no? But I don't have to say anything.,Discussion,
4118,EN2004a,Speaker B,00:42:23,"Right, I'm mobile. Alright.",Discussion,
27857,IS1001a,Speaker A,00:11:32,Maybe we can have,Discussion,
951,EN2001b,Speaker B,00:39:51,"Yeah, I think if we work together on an on an entropy based score. It's let me see if I can demonstrate",Discussion,
27115,IS1000c,Speaker C,00:10:51,Yeah so I'll I'll go with that actually so,Discussion,
46441,TS3010b,Speaker C,00:06:29,"Ten minutes to tell it. Okay. I think it will be a few minutes and First I will tell you something about the findings, what I discovered about the remote control. The working bout it of it.",Discussion,
1469,EN2001d,Speaker D,00:49:13,"No, like different measures to the display.",Information,
3454,EN2002d,Speaker D,00:26:58,No. I'd expect somewhere ten to fifteen pages.,Discussion,
2791,EN2002c,Speaker A,00:11:48,"On your home directory, not in the okay.",Discussion,
9341,ES2004b,Speaker C,00:31:48,Yeah and if yeah if you if you had if you had one of those just coming back to your other point about pressing the button and setting off the bleeper in the room that could,Discussion,
39185,TS3005d,Speaker A,00:16:29,"Yeah, but a har",Discussion,
47819,TS3011c,Speaker C,00:29:41,Okay. So you will be on the Bahamas.,Discussion,
2329,EN2002a,Speaker A,00:30:35,Yeah. That's cool. Yeah. In the morning.,Discussion,
12260,ES2007b,Speaker A,00:26:17,"Well, not necessarily. But we have to incorporate it.",Discussion,
2141,EN2002a,Speaker C,00:13:44,"Because I'm I'm just, you know, I go into the lab and I say right, what am I gonna change today. You know? And it kind of just it just develops, I'm not aiming for anything. Do we wanna aim for something?",Discussion,
7122,EN2009d,Speaker C,01:00:42,"No, they're they're on two s the two separate machines and the you you start and end them separately. The they they're not talking to each other. They're just recording. You start it recording and it starts recording what's on one screen. And you start the other recording on the other machine. And they're they're totally separate. They don't know about the other one.",Discussion,
1970,EN2001e,Speaker D,01:03:35,So may we probably want a different summary constructor that takes an an additional argument of an I_D_. And it will that w utterance will always be in the summary.,Summary,
