sentence_id,turn_id,speaker,timestamp,sentence,selected_label
45276,TS3009b,Speaker C,00:37:53,"Yeah or at the top, yeah. What do you think those those buttons? Above or down?",Discussion
37696,TS3004d,Speaker B,00:22:04,"But then we also have the the home station. We are forgetting about that now, but",Information
36475,TS3004a,Speaker B,00:20:51,"No, what you want to do with it.",Discussion
36791,TS3004b,Speaker B,00:30:21,"Well yeah, then we have to make some nice features. I think the thing in the dark is a good way, to make it more like a mobile phone. More modern.",Information
5457,EN2006b,Speaker B,00:06:43,But we're not supposed to mark things we've done differently. So,Discussion
45085,TS3009b,Speaker D,00:25:26,"Our audience, these people, are very like these features. You see? So we must build in something, or they will to go to the concurrent. The concurrent? Competitors, right. So, I do think we have to have some features.",Action_Item
7161,EN2009d,Speaker A,01:05:52,"Right, so we can either adjust the eye trai track data or we can actually chop the audio signal to take off the first whatever, however many seconds.",Information
37966,TS3005a,Speaker A,00:02:35,They won't hurt you. well I said I'm the Project Manager and I'm hoping for a good project and I'd like to hear who you are and what your functions are on this project. Let's start with the ladies.,Information
16641,ES2012b,Speaker A,00:36:29,"I think that's quite clear from the the information that we've been given, no?",Discussion
16820,ES2012c,Speaker C,00:29:56,"Yeah, and just say",Discussion
13047,ES2008b,Speaker C,00:28:29,Si simplicity and fashion.,Discussion
9300,ES2004b,Speaker B,00:25:20,that kind of issue.,Information
15070,ES2010c,Speaker C,00:07:39,"this is sort of an example of going for a s certain demographic. this is particularly geared towards children. it's very cute, and we could probably change it to yellow, bright yellow for like a the for the company logo. and you have the shapes and it's very simplistic and friendly looking. and then the other thing that it would be able to do is just to pro be ab you program certain",Information
35165,IS1009d,Speaker C,00:16:24,I think that is f for rubbers that is yeah case material.,Information
30829,IS1004c,Speaker B,00:11:48,"in-house. So, but the thing is obviously there's still gonna be a cost if you decided to integrate that because you still have to pay for the c production of the components, so it it but it basically means we c we can kind of consider this from you know a theoretical or usability kind of viewpoint without worrying too much about you know how to develop it because we have this already done.",Decision
13806,ES2008d,Speaker A,00:40:01,"Well, but if you could attach them to the T_V_, then you can.",Discussion
18863,ES2015a,Speaker A,00:01:06,Just gonna attempt to make this into a slide show.,Information
40523,TS3006c,Speaker A,00:19:28,Well we could make a compromise between that. But I don't know if it's worth the effort.,Information
16737,ES2012c,Speaker A,00:19:07,"It yeah, I mean it it it seems to me that it it al also has the advantage that it it the two are clearly different, that there's no no possibility of confusing the two. So okay. Right so that's sorry is that that all you want to say at the mo okay, fine.",Information
10259,ES2005b,Speaker C,00:31:57,So we'll stick with sort of programmability for the buttons that we do have.,Discussion
32247,IS1006b,Speaker B,00:18:39,"Just few actions, a few actions for everything. All the rest, we sh we'll put it into this menu on the screen.",Action_Item
109,EN2001a,Speaker E,00:18:03,"But I'm I'm still confused 'cause I thought like that's just what Jonathan said we do c that we can't do, like load a massive document of that size. On the other hand",Discussion
13339,ES2008c,Speaker B,00:31:36,"Oh and we want a curved case, yeah? Or a double-curved?",Discussion
27734,IS1000d,Speaker D,00:41:00,W I I I just,Discussion
8175,ES2002d,Speaker B,00:29:24,"Okay, what about teamwork?",Discussion
20822,IB4001,Speaker A,00:09:38,"Yeah. Yeah, but we will have this reading room, which can be",Information
4003,EN2004a,Speaker A,00:30:09,"Oh yeah, sorry. I th I just read the rest of the sentence.",Discussion
49273,TS3012c,Speaker A,00:36:46,"Well, don't don't stick yourself on the covers right now.",Discussion
30874,IS1004c,Speaker A,00:17:50,Okay. So i it looks like we're going completely to forget about the L_C_D_ thing.,Discussion
2967,EN2002c,Speaker C,00:32:47,"Well, if they're part of B_D_B_ working group, they're gonna wanna look at the B_D_B_ ones and so we'd default to that. Or don't know.",Discussion
15692,ES2011b,Speaker B,00:10:51,"So the components we need are an energy source to power the remote, input which would probably be buttons, although we just talked about voice recognition, processor to take the information, something to transmit it to the T_V_, and we also need something on the remote that would receive the location signal and have an output, like possibly a beep or a vibration. And also you need a sender for location signal, which would probably be a separate thing that we'd have to sell with the remote and people could stick it on their T_V_ or stick it on their wall.",Information
31985,IS1006a,Speaker A,00:01:13,"So we want to to do a new remote control. It has to be original, trendy and user friendly.",Discussion
691,EN2001b,Speaker C,00:07:00,"Yeah, but what is an utterance. , yeah.",Information
24060,IN1005,Speaker B,00:15:38,"Well th yeah, the the thing that worries me about this approach is that say the really really really simple example of this where your directory had two categories in it, good and bad, and and and you run P_L_S_A_ on it, now that doesn't do it good and bad, it does, I dunno, English and French pages, so they don't match, but the clustering is still very good in in one respect. but but you you can extend that up, even if you have a hundred categories, P_L_S_A_ can find a hundred clusters that are a good clustering, but are completely unrelated to the directory.",Information
27906,IS1001b,Speaker B,00:03:10,No. There is nothing.,Information
33386,IS1007c,Speaker A,00:02:32,this is what we have decided in the last meeting. But if we use battery,Decision
2226,EN2002a,Speaker C,00:20:47,"To get the data i for example to get the summarisation data, you have to search for I think the I_D_s or something. Yeah.",Information
12944,ES2008b,Speaker C,00:11:33,"also in in designing the user interface we need to consider practicalities. the first of these is is technological ye what can we do with the current state of technology as it is. The second is is economic, we need to find a balance between features and price. So as you mentioned things like voice recognition would would add to the price but it would also im improve the design of the product.",Action_Item
8102,ES2002d,Speaker B,00:20:10,"Out of forty nine, I guess.",Discussion
26499,IN1016,Speaker B,00:49:55,That we got. Mm-hmm.,Discussion
29228,IS1002d,Speaker C,00:18:44,'Cause this is you were using it o upside down. Still that,Information
48499,TS3012b,Speaker A,00:17:17,"So the the the symbols won't fade, maybe a little harder plastic or especially li we don't maybe we don't have have to do all the buttons, but especially the ones that are the popular buttons, so those always fade first.",Information
21187,IB4002,Speaker D,00:08:58,'Kay so you want this one?,Information
35095,IS1009d,Speaker B,00:09:59,"And at the end, it this remote has inbuilt voice recogniser which c which will recognise the user's voice and then it'll act accordingly.",Information
16201,ES2011d,Speaker C,00:18:03,Which one is that again sorry? Three point one?,Information
44262,TS3008d,Speaker C,00:25:43,Then it's a simple chip.,Discussion
42544,TS3007d,Speaker C,00:16:03,"Yeah, rubber, is kind of soft.",Information
46999,TS3010d,Speaker D,00:10:12,"So, well we gonna do the next part. , yep.",Discussion
30943,IS1004c,Speaker D,00:23:39,"No, I mean in a",Discussion
45310,TS3009b,Speaker C,00:39:45,You should Yeah. I think that's important. And and the settings to change the brightness the settings to change the brightness and the contrast.,Discussion
1585,EN2001e,Speaker D,00:10:13,"Oh, it's the bar is working now.",Information
14696,ES2009d,Speaker A,00:33:23,"Yeah. Oh yeah. Yeah I know. Come on give me some information. Well to be fair we're we're hooked we're all hooked on the internet, so I mean I do the",Discussion
31694,IS1005b,Speaker A,00:26:01,Yeah. Maybe something like that.,Discussion
8628,ES2003c,Speaker C,00:18:49,"we found, in order of importance, people want the remote control to look cool more than they want it to to be cool. As in they want it to do a lot of good s they want it to look like it does a lot, and if it does do a lot that's a bonus, but they don't care so much, you know. They want it to be that's sounds a bit like a contradiction.",Information
33004,IS1006d,Speaker C,00:27:45,"Oh, we still, I guess.",Discussion
25718,IN1013,Speaker B,00:31:41,"But this phase is different from your carrier, no? Like yeah. Because you're just doing on your yeah. And also like yeah. And",Information
11597,ES2006d,Speaker B,00:10:18,I th I think it's not it's not like it's a pen.,Discussion
12233,ES2007b,Speaker A,00:24:29,"Now this is good, we've got a good structure going on. We all know where we're going to. Have you been ge has have any of you lot been getting loads of crap spam on your computers?",Action_Item
20894,IB4001,Speaker C,00:15:34,"On the sixth floor, I don't know.",Discussion
9010,ES2003d,Speaker B,00:34:23,"If you're going to aim your a product maybe at the technological kind of sector, then you can afford to maybe jack the price up slightly from what it is. Because they will pay outrageous cash to",Action_Item
27359,IS1000d,Speaker B,00:13:56,And then I mean w w w you must just see it we can still spend this four and a half Euro and,Action_Item
9846,ES2004d,Speaker B,00:20:16,"we've got plastic and rubber, haven't we?",Discussion
27772,IS1001a,Speaker A,00:03:25,And then the desired devi design will consist in specifically implementing and detailing the choice we've made in the second point.,Information
42236,TS3007c,Speaker B,00:22:50,"Yeah, yeah w Yeah, I I find I must trying to tell it. Is volume plus and minus? And this is program plus",Action_Item
17881,ES2014a,Speaker D,00:16:51,If you hit just hit return and it should get rid of the message.,Discussion
29224,IS1002d,Speaker D,00:18:24,You know you know what they're gonna have on the recording in there from that microphone is your lunch digesting you know th,Information
18148,ES2014b,Speaker C,00:38:00,"Oh no, I mean like there's kind of individual buttons for them, like on the T_V_ remote. But I don't really know what they're for, I've never used them. I just know they're something to do with Dolby.",Discussion
33048,IS1006d,Speaker A,00:30:04,Mm-mm. And we go to the party.,Discussion
25491,IN1013,Speaker D,00:03:36,"you're lit I know what you mean with the pu P_L_P_. They are applying P_L_P_ with some iteration with this this one approach. So they are doing some smoothing of a spectrogram in two ways. One was right. Right. But P_L_P_ is using just the spectral direction. Let's say you are doing for every twenty millisecond processing one one feature vector. Here you are processing one spectral band, frequency band, right. So it's different direction which we are w using. But anyway, this is very simple. So applying that absolute absolute operation, you get a Hilbert envelope.",Information
12977,ES2008b,Speaker B,00:18:30,"W yeah, yeah. I think it's frozen. Here. Don't show me that tip again. There we are. Sorry about this, guys. I'm kind of pathetic with things like this. alright. So you have your energy source, your user interface who's controlling the chip, the chip also uses the energy, and the chip through the use of the user interface is gonna control the switch which will work your infra-red bulb, which will then bring the data to the receiver. So hopefully that makes sense for everyone in my kind of garbled way. This is the the parts of the working design that need to be figured out. And personal preferences, besides the fact that I can't spell, we need a long-lasting energy source, people don't wanna be changing it a lot. We need a chip that works well with the user interface, that isn't too complicated.",Action_Item
42033,TS3007b,Speaker D,00:40:03,"But but you can open a from your pr from your laptop. Yeah, maybe. Save as.",Discussion
758,EN2001b,Speaker B,00:13:31,Okay. So this so this is somebody saying it it doesn't.,Information
4793,EN2006a,Speaker D,00:12:05,Is that the nebula?,Information
21007,IB4001,Speaker B,00:24:18,But that's southeast anyways.,Discussion
31825,IS1005c,Speaker B,00:11:37,"first thing is this will be the overall shape, no I'm not speaking about the real shape of the device, but the shape of the inside of the device. So there will be some circuit for the power.",Information
7908,ES2002d,Speaker D,00:05:00,", were gonna have the volume control here, but because we've got the the L_C_D_ and the jog-dial we just thought we'd use that as the volume.",Information
11943,ES2007a,Speaker D,00:06:26,Cool. well I'll try my best to draw.,Discussion
29243,IS1002d,Speaker A,00:20:04,Are the costs within the budget?,Information
32675,IS1006d,Speaker D,00:05:29,"Hey, babe. Bob. Hey Bob.",Discussion
16039,ES2011c,Speaker D,00:23:38,No but it does it automatically. Does it automatically? I don't know.,Discussion
24074,IN1005,Speaker B,00:18:26,"S okay. I'm I'm just n concerned that that's that that's it's answering a question that evaluates in some way, but maybe not in the way that",Discussion
40407,TS3006c,Speaker C,00:07:33,"If you, the young dynamic people want soft primary colours , which looks like fruits you know, you can and shapes that are curved and not solid straight lines anymore. So this basically yeah goes on to what you were mentioning earlier.",Summary
17565,ES2013d,Speaker A,00:03:37,"we discussed the various possibilities based on what was presented in those presentations. The market trend of fruit and veg, mm spongy, fancy and elegant more than technologically innovative and that more than easy. we decided chip on print would be used. we would use plastic with a rubber casing, I think was the consensus, powered by kinetic energy. There was no decision made on the curvatures or double curvature or straight. perhaps the prototype will give us an inkling of that. looking like a scroll, but it's really a push button technology, excuse my spelling",Decision
4552,EN2005a,Speaker B,01:14:31,"Y you're expecting me to remember stuff, aren't you?",Information
17775,ES2013d,Speaker B,00:30:49,"Absolutely, and it's kept us within budget.",Discussion
23095,IB4011,Speaker D,00:28:05,And actually he's taking part to a kind of,Discussion
33641,IS1007d,Speaker A,00:04:12,How much does it cost this one?,Information
31577,IS1005a,Speaker A,00:15:49,you are going to try to to find the user requirements f for the remote control.,Action_Item
1262,EN2001d,Speaker B,00:23:46,"Hmm. But i in a sense I mean if we see yeah, but like probably that would be the same thing that we also display up here. Because I really think that having like some but that would probably even be shorter than five lines. Like really just getting I think getting one or two best utterances for each segment would be really worthwhile. For the search results I probably think that instead of a p a simple summary, something that displays the utterance where the where the word was like displays in a highlighted form where it was found.",Summary
25639,IN1013,Speaker D,00:21:29,"Well what we were what we were thinking about is oh, C_D_M_A_, I mean there is the b",Information
48132,TS3011d,Speaker B,00:21:53,it is it has all the features a normal remote has.,Information
43789,TS3008c,Speaker A,00:29:37,"Should we do that? I don't think you we should do that. Maybe just bring it out in different colours, but not af that you can switch fronts afterwards, that's also too much. People don't wanna spend more money on their remote control, I guess.",Discussion
8634,ES2003c,Speaker C,00:20:34,"we want something fancy and techni technologically innovative, obviously. But what we what we need is something that looks like it's from the future that looks cool, that's that's different, you know, that's everyone has a white remote control, black remote control, you need something cool. Like, titanium is cool but it's expensive. And maybe it's a bit of overkill for a remote control.",Information
16509,ES2012b,Speaker A,00:15:36,"just to activate it. Or or something just to identify that you've lifted it up and it's use. And and then just say, oh I don't know, a thought and and then I mean that that would certainly be truly different.",Discussion
26094,IN1014,Speaker B,00:37:58,yeah. Yeah. But I mean yeah. I was just thinking about the the speed of the computer could be lower.,Information
1948,EN2001e,Speaker B,01:00:27,"Okay. Okay. Yeah, that's true. I just I know that like if you don't do it with the exceptions, crashes. That's what figured out. Like if you don't have a sound card it crashes, even if you don't use sound. Yeah, okay, cool.",Discussion
13316,ES2008c,Speaker B,00:29:08,"Yeah, th it'd be it'd be handy for going through if there was an on-screen menu of your channel choices, than you can scroll down on the scroll.",Information
13109,ES2008b,Speaker B,00:34:08,"Mm. It I think it does. I don't I don't think of a way you can operate a chip and convert that much data without without one. But you could maybe have it in a little charging station like a mobile phone, or like a little cradle for your iPod.",Information
6522,EN2009c,Speaker B,00:30:22,That's like the twentieth or something.,Discussion
3270,EN2002d,Speaker C,00:14:02,"Well then you can double-click on and it oh, oh. No.",Discussion
37320,TS3004c,Speaker B,00:36:02,Yes. Just a simple scrollb,Discussion
39206,TS3005d,Speaker D,00:17:20,So I don I think I think it's a three.,Discussion
39031,TS3005d,Speaker B,00:09:47,I would make it a two or something.,Discussion
10702,ES2005d,Speaker D,00:03:21,"Yeah, sure. that one is Oh no, it's delicate.",Information
41817,TS3007b,Speaker D,00:07:46,"That's a ne i it It's a new technology, but it's not incorporated right now.",Discussion
38116,TS3005b,Speaker A,00:02:33,"You can go first, okay.",Discussion
49450,TS3012d,Speaker A,00:15:00,I think we took that everything they wanted into consideration. So it could either be a two or a one.,Discussion
1360,EN2001d,Speaker B,00:36:09,"Whereas s mayb maybe we're talking k like so so your data manager, would that then handle the whole thing? Would that handle it that this would only like the display would only display one group?",Information
6487,EN2009c,Speaker B,00:25:33,"Yeah. 'Cause he might oh yeah, no no no, I understand that. It was it was more like oh, it was more like, you know, you so this week he's got, you know, the G_D_F_ stuff to do. Then next week you're planning on recording. And what happens if suddenly you're unavailable all of next week just when he runs out of work?",Information
24272,IN1007,Speaker D,00:08:29,"Yeah. Well, like I I d I distinguish between feature extraction and then the M_L_P_. Because see you feed something to the M_L_P_ which are not the waves. So so well and that's that's what I call it. And then the back-end. But okay. Well so what what I have here, what I've been working on since I was here was M_F_C_C_ P_L_P_, which is always needed for compressing purposes. Then TRAPs with w various lengths. And also you know TRAPs now?",Action_Item
45574,TS3009c,Speaker C,00:25:18,"Yeah, for the front and then titanium for the back.",Discussion
47191,TS3011a,Speaker A,00:07:37,I guess it's maybe because I'm not s pen selected.,Information
33332,IS1007b,Speaker B,00:16:07,"little bit more for comfort, yeah, extra features.",Discussion
35151,IS1009d,Speaker A,00:15:14,She told me I could just ch change it here and then it would,Discussion
40083,TS3006b,Speaker A,00:18:20,"no, it doesn't have line control, so",Discussion
15594,ES2011a,Speaker C,00:14:04,Yeah. I mean it just seems like yeah.,Discussion
48201,TS3011d,Speaker B,00:29:01,"Yeah, where it draws. It's the drawing on on the b on the board is r right from the pen.",Information
5676,EN2006b,Speaker B,00:22:54,And what were we doing,Information
15287,ES2010d,Speaker A,00:00:19,"Okay. here's the agenda for our last meeting. after the opening we're going to have a prototype presentation, then we're going to discuss the evaluation criteria and the financing of our remote. Then we're going to evaluate the product and I think the whole production process, and then we're gonna close it up, and we have forty minutes, so",Action_Item
34864,IS1009b,Speaker C,00:31:44,"Yeah, like for mobile phones we have different you know covers, like designs and all so that w we can have that.",Discussion
32447,IS1006c,Speaker A,00:09:39,Okay. yeah. Now let's talk about interface.,Discussion
28015,IS1001b,Speaker A,00:18:18,Okay so this is quite easy. There is not that much constraints.,Information
12413,ES2007c,Speaker A,00:19:51,Okay. Well let's so w what are our definite decisions on this then as a team? The,Decision
24945,IN1009,Speaker D,00:09:22,"in five, six months, abou approximately.",Discussion
25298,IN1012,Speaker D,00:32:29,"Okay. But they d they don't have any measure like you have an original speech, you transcribe it and",Discussion
25452,IN1012,Speaker A,00:48:55,"ASCII and but only the problem's again acronyms and sometimes it expands, sometimes it may not expand, because it's not in their dictionary, so yeah. It's not in the dictionary, like if we again it's problem like, so. But those things you can add, like if you're really familiar with Festival, so you can add always these",Information
33225,IS1007b,Speaker C,00:02:43,"And well I I will present my my first idea on how to build the our new remote control for television. So can you go one page down, please. So I think the first things to do is to define the hardware components neededs to achieve what we want to do. So mm I'm thin I think I I'll do a survey about what is what is available on the market and what what is the the cheapest possible things we hav we can use.",Information
4263,EN2005a,Speaker A,00:11:23,"Yeah, yeah, yeah, that's also true. Yeah. S yeah, yeah, actually 'cause I've looked",Discussion
8813,ES2003d,Speaker B,00:15:26,It looks like almost nothing,Discussion
27360,IS1000d,Speaker B,00:14:06,to r because th th th the the selling price is already prite fik quite fixed on twenty five Euros,Information
26940,IS1000b,Speaker C,00:23:46,And then whi which is generally used by the people. And then well personal preferences I would basically think of having a kind of aim for the next generation thing where the we could have both the the f a T_V_ and the remote video remote control because some of the keys in the video's remote control and the T_V_ they could be integrated together so that we could aim for the like in the f coming future that type of applications with,Summary
40988,TS3006d,Speaker D,00:10:46,Do we really need that advanced chip for an L_C_D_ display?,Information
46729,TS3010c,Speaker C,00:18:32,"And it has to be soft, yeah.",Discussion
35172,IS1009d,Speaker A,00:16:52,", button supplement special colour?",Discussion
16393,ES2012a,Speaker A,00:09:12,"Or anybody else, strong feelings about remote controls? Are there you know, bad ones they've used or good ones they've used or ones that they've lost and never found again?",Information
41738,TS3007a,Speaker D,00:20:55,"Yeah, it has to be",Discussion
44316,TS3008d,Speaker C,00:28:49,", it's it's still for little children. They can handle that remote control, but but it isn't fo",Information
34169,IS1008b,Speaker D,00:19:38,"Because it has to be something totally different, has to be total totally new. Something that nobody has right now.",Information
19807,ES2015d,Speaker D,00:22:44,Yes we do. So I wh what was I gonna put for that? A two for fashion?,Information
8959,ES2003d,Speaker B,00:28:32,It's not bad and considering the don't pick the pen. .,Discussion
21196,IB4002,Speaker B,00:09:52,"And anyway, Martin is just a fifty per cent.",Information
35467,TS3003b,Speaker B,00:10:11,"Yeah I I've been thinking about a simple manner to put a lot of functions in one in one remote control. so you've got a lot of devi devices like D_V_D_ television, stereo. So",Information
16442,ES2012b,Speaker A,00:00:53,I'll briefly go through the,Discussion
495,EN2001a,Speaker D,01:09:55,Yeah. 'Cause that'd be really useful is if we had a big directory. Especially for transferring stuff.,Information
13705,ES2008d,Speaker A,00:30:31,"Oh yeah, it's kind of a penguin.",Discussion
32669,IS1006d,Speaker B,00:04:06,That's all I wanted to say. Now it's technical specification by our,Discussion
20757,ES2016d,Speaker A,00:24:20,Okay. N new ideas found?,Discussion
9942,ES2004d,Speaker B,00:27:46,"We've done room for creativity, haven't we? Because we've got decisions that we would have made that we weren't didn't feel able to make.",Decision
42530,TS3007d,Speaker A,00:15:15,Exa I think that that's what it's about.,Discussion
16542,ES2012b,Speaker A,00:19:38,"No, it cou certainly opens up the possibility for making it , you know, visually very distinctive.",Information
31225,IS1004d,Speaker C,00:13:47,The standards. What is available in the market off the shelf.,Information
39392,TS3005d,Speaker C,00:26:11,"Yeah, becau when you lose the",Discussion
4411,EN2005a,Speaker D,00:49:01,"I mean I I realise it's important to recognise that, you know, what Wei-Xun got up and went to the white-board. I realise that's important, you know. But I d was kind of surprised that those meeting actions. So Yeah, mm okay.",Action_Item
2838,EN2002c,Speaker B,00:17:47,"You can't the the only thing you can search is a NITE object model, and the only time you get one of those if you've loaded an observation.",Information
44159,TS3008d,Speaker A,00:19:24,"N no no, t.",Discussion
47915,TS3011c,Speaker B,00:38:02,For the finishing touch.,Information
20643,ES2016d,Speaker A,00:15:10,And what what is the acceptable criteria?,Information
29472,IS1003b,Speaker C,00:07:47,So you mean that infrared control is a cheap technology?,Information
1670,EN2001e,Speaker B,00:21:06,'Cause I think I mean the audio is a v in the end the audio is a very important component of it. Just because it's it's gonna look stupid if we have everything working but just if,Information
19982,ES2016a,Speaker C,00:13:01,"Yeah. The idea it didn't have to necessarily be f a hinge, that was just one idea though.",Information
42178,TS3007c,Speaker C,00:14:49,"Well, the Teletubbies sh",Discussion
31141,IS1004d,Speaker A,00:06:59,You have enough surface? You,Discussion
48632,TS3012b,Speaker B,00:28:45,And do people actually want that? To pay extra they want to pay for rechargeable?,Discussion
22300,IB4005,Speaker C,00:33:14,"So, my group also asked to circulate the final proposal just to make sure there is no major problem.",Information
7889,ES2002d,Speaker C,00:03:25,That sounds good. Yeah.,Discussion
8201,ES2002d,Speaker C,00:33:12,"Yeah, because the PowerPoint was provided to us while we had time to prepare, whereas I can imagine if I'd been encouraged to use Paintbrush, for example, or whatever, I would've actually used it, 'ca you know, just 'cause that's sorta how we what we were set up to to use while we had our time.",Information
904,EN2001b,Speaker B,00:33:40,Measure it sort of just going by,Discussion
42040,TS3007b,Speaker D,00:40:28,Paper size A_ four. screen size. In this directory.,Information
16902,ES2012d,Speaker D,00:03:38,"Could have one for your stereo, one for your D_V_ player.",Discussion
27270,IS1000d,Speaker C,00:02:05,", can we have a phone, can someone",Discussion
19357,ES2015c,Speaker C,00:18:55,"In the phone that I was thinking of as well, when you change the covers of it, the, the little buttons that actually, you know, that contro control stuff, are behind the rubber. So you can change the buttons when you're changing the faces. Do you know what I mean? 'Cause it's just the wee control, yeah, thing that's behind it.",Information
18369,ES2014c,Speaker B,00:32:15,"Yeah, less likely to",Discussion
34164,IS1008b,Speaker A,00:19:05,I don't think it's the difficult.,Discussion
2769,EN2002c,Speaker C,00:09:26,"Or just return a null or a blank or a blank string or something, yeah. Yeah.",Discussion
266,EN2001a,Speaker E,00:42:10,Does anyone want to like just sit with me and like play for three hours with NITE X_M_L_ at some point?,Discussion
4639,EN2005a,Speaker C,01:27:55,Mm. I want to see.,Discussion
36273,TS3003d,Speaker D,00:42:10,"Yeah, it probably will.",Discussion
34352,IS1008c,Speaker D,00:19:11,"No, but incorporating the three obviously it'd be something totally new on the market, totally different and from",Discussion
25067,IN1012,Speaker A,00:04:57,"ok we went to like far south, to Lagos and yeah, that wa ha yeah. That was really good, those beaches are really good.",Information
39752,TS3006a,Speaker A,00:05:28,Okay. Yeah pretty good. could you press the next,Discussion
40553,TS3006c,Speaker C,00:22:20,No like I would draw it like this.,Information
4265,EN2005a,Speaker D,00:11:28,"Like statement, statement, reject, accept, you know, something like that.",Discussion
20058,ES2016b,Speaker A,00:01:08,"Yeah. Alright let's just go over the agenda real quick for this meeting. See if I can't get things moving along here a little bit better. I'll go over what we went over last time, which shouldn't take long.",Information
23295,IN1001,Speaker A,00:10:47,"But then after suddenly if you go from one frame and you try to match all the points here with like a translation, plus the zoom plus maybe some rotation, you c you can find anything well, right, so basically you would see that the number of points maybe only ten percent of the points you can match well, so it's easy to detect.",Summary
25814,IN1013,Speaker B,00:42:45,"But no, I think but still then that's what maybe people are going toward sign sort of modelling, no. Like I was before when the bandwidth conditions were really stringent then they were using all the p L_P_C_ based source filter.",Action_Item
11373,ES2006c,Speaker C,00:23:35,Nothing to open them.,Discussion
48626,TS3012b,Speaker A,00:28:28,"for example you just put it down, it recharges for example. I don't think it's very expensive.",Discussion
17945,ES2014b,Speaker B,00:09:20,"yes, that's the power source. .",Discussion
38166,TS3005b,Speaker C,00:13:52,L_C_D_ screen as in touch screen?,Discussion
42225,TS3007c,Speaker B,00:20:57,Yeah. And here? And maybe use your thumb,Discussion
31038,IS1004c,Speaker C,00:34:35,Remotes don't have power on off switch.,Discussion
18162,ES2014c,Speaker A,00:03:32,"meet the technical requirements. And the customers wouldn't have to look at them too often, only as and when required. So.",Discussion
43817,TS3008c,Speaker C,00:31:11,"Yes, but a titanium remote control, when you're watching T_V_ or your hands are a little bit sweaty, and the",Information
12860,ES2008a,Speaker C,00:13:15,would we even technically be possible to include video recorder functions on it?,Discussion
16505,ES2012b,Speaker D,00:14:59,Or even I mean you could even just have it left on. You could just put it down once on top your T_V_ and never have to,Discussion
6132,EN2009b,Speaker B,00:14:32,"Well, you let's encourage them not to use any software that might have idiosyncratic ideas about what S_V_G_ is. She says delicately. I have no ooh, that I wasn't gonna say. I I have no idea whether they have idiosyncratic S_V_G_ output or whether but their track their track record could on some of the other standards has not there have been slightly strange things about it. So but in my you know, I mean, they sh that should be if",Information
25894,IN1013,Speaker D,00:50:49,There was that fam fam waveform pro prototyping cor,Information
38241,TS3005b,Speaker B,00:21:07,But if they also buy it then it's alright.,Discussion
44833,TS3009a,Speaker A,00:23:35,But that's marketing research you can you can ask .,Discussion
33343,IS1007b,Speaker B,00:17:00,What is the teletext?,Information
37562,TS3004d,Speaker D,00:12:45,Mm most new T_V_s do collect all the pages.,Discussion
30128,IS1003d,Speaker B,00:13:59,"that's very technologic, so. Yeah.",Discussion
32369,IS1006b,Speaker D,00:34:12,But that's ex that's expensive. .,Discussion
14475,ES2009d,Speaker C,00:12:40,"I mean I think that if we're talking about it being one of our main selling features, being environmental and without the batteries and what not, although it does still have a battery so I'm not sure that you know what the sell is on that.",Information
8993,ES2003d,Speaker A,00:32:44,"Yeah, got notes and doodles.",Discussion
2979,EN2002c,Speaker B,00:34:07,"Yeah, it would be quite good if it has yeah.",Discussion
36572,TS3004b,Speaker D,00:10:42,"Okay, this was my presentation.",Information
13940,ES2009a,Speaker D,00:11:13,Any thing that are like free.,Information
32189,IS1006b,Speaker A,00:11:44,Wait a second. Argh.,Discussion
21975,IB4004,Speaker A,00:29:41,", I don't. Oh, you have to go, Susan? Okay.",Discussion
24540,IN1008,Speaker C,00:10:44,"Okay. So maybe we can focus a little bit more on the what we have done about the noise sensitive table. Tell you about what we're interested in on the so we start so Guillaume started by developing the application that get the audio input. So we want it to have a modular architecture to be able to improve each layer separately. So the audio input is quite basic, no? We u we use sound cards to to get the signals and to detect to on to ha and we have a threshold to detect when someone is talking, at least when the noise is at is bigger that specific levels.",Information
32069,IS1006a,Speaker C,00:09:36,"I mean it it's like it's like two types no? people are right handed or left handed so y because I am left handed I use like this, say if you're right handed you use like this or so tha your switch on and off should be on yeah.",Information
20295,ES2016b,Speaker A,00:39:49,I dunno. I gu I guess we'll take lunch,Discussion
12921,ES2008b,Speaker D,00:05:45,"our design. That being people k frustrated with losing their remotes. I think, over fifty percent of the people mentioned that that was their biggest frustration. People are also frustrated with the difficulty it is to learn how to use a remote and I think that ties back to what you were saying before just that there's too many buttons, it just needs to be easy to use. It also mentioned something called R_S_I_ and I was hoping someone might be able to inform me as to what R_S_I_ is, because I don't know.",Information
27191,IS1000c,Speaker D,00:28:40,I agree on that. Yeah.,Decision
13716,ES2008d,Speaker A,00:31:20,"Yeah, but check it out. So like there are all these like links, they don't go anywhere.",Information
25556,IN1013,Speaker A,00:12:10,It I mean it's it's total of three hundred sort of parameters per second.,Discussion
2352,EN2002a,Speaker D,00:31:44,"We could three thirty in the in the computer room in here, and then we can just go stra if you can't can you get in the front door? Oh, you haven't got a key, do you? Can none of you get in there?",Discussion
42888,TS3007d,Speaker A,00:41:31,"Yeah, I understand you, I can talk a little bit Dutch.",Discussion
16280,ES2011d,Speaker A,00:24:47,Did you feel there was a lot of room for creativity in the sort of,Information
44063,TS3008d,Speaker D,00:13:10,"Yeah, I think I think that'll be good.",Discussion
